estacion,fecha,obs_temp,n_horas_validas
Belisario,2019-08-06,14.91,24
Belisario,2019-08-07,15.14625,24
Belisario,2019-08-08,15.2816666666667,24
Belisario,2019-08-09,15.2345833333333,24
Belisario,2019-08-10,15.89125,24
Belisario,2019-08-11,15.76125,24
Belisario,2019-08-12,15.8575,24
Belisario,2019-08-13,15.102083333333301,24
Belisario,2019-08-14,13.1970833333333,24
Belisario,2019-08-15,12.8779166666667,24
Belisario,2019-08-16,13.7608333333333,24
Belisario,2019-08-17,14.7654166666667,24
Belisario,2019-08-18,15.71125,24
Belisario,2019-08-19,15.0920833333333,24
Belisario,2019-08-20,14.2516666666667,24
Belisario,2019-08-21,14.8658333333333,24
Belisario,2019-08-23,15.2671428571429,21
Belisario,2019-08-24,14.5858333333333,24
Belisario,2019-08-25,15.22125,24
Belisario,2019-08-26,15.2925,24
Belisario,2019-08-27,15.758333333333301,24
Belisario,2019-08-28,15.2320833333333,24
Belisario,2019-08-29,14.7979166666667,24
Belisario,2019-08-30,15.2233333333333,24
Belisario,2019-08-31,15.4183333333333,24
Belisario,2019-09-01,14.94375,24
Belisario,2019-09-02,15.5233333333333,24
Belisario,2019-09-03,15.9620833333333,24
Belisario,2019-09-04,15.5841666666667,24
Belisario,2019-09-05,15.84375,24
Belisario,2019-09-06,15.4225,24
Belisario,2019-09-07,15.6179166666667,24
Belisario,2019-09-08,15.3179166666667,24
Belisario,2019-09-09,15.3216666666667,24
Belisario,2019-09-10,15.7258333333333,24
Belisario,2019-09-11,15.34,24
Belisario,2019-09-12,15.4645833333333,24
Belisario,2019-09-13,15.9866666666667,24
Belisario,2019-09-14,15.3870833333333,24
Belisario,2019-09-15,14.3541666666667,24
Belisario,2019-09-16,14.11,24
Belisario,2019-09-17,14.4629166666667,24
Belisario,2019-09-18,13.6108333333333,24
Belisario,2019-09-19,13.2433333333333,24
Belisario,2019-09-20,13.8254166666667,24
Belisario,2019-09-21,14.19,24
Belisario,2019-09-22,14.6516666666667,24
Belisario,2019-09-23,14.4775,24
Belisario,2019-09-24,13.0875,24
Belisario,2019-09-25,14.3083333333333,24
Belisario,2019-09-26,15.5731818181818,22
Belisario,2019-09-27,15.2757142857143,21
Belisario,2019-09-28,14.6416666666667,24
Belisario,2019-09-29,13.83625,24
Belisario,2019-09-30,13.19625,24
Belisario,2019-10-01,14.4775,24
Belisario,2019-10-02,14.1316666666667,24
Belisario,2019-10-03,13.2158333333333,24
Belisario,2019-10-04,14.1929166666667,24
Belisario,2019-10-05,13.65375,24
Belisario,2019-10-06,13.8,24
Belisario,2019-10-07,14.0670833333333,24
Belisario,2019-10-08,13.3958333333333,24
Belisario,2019-10-09,14.5216666666667,24
Belisario,2019-10-10,14.852083333333301,24
Belisario,2019-10-11,13.8379166666667,24
Belisario,2019-10-12,15.0008333333333,24
Belisario,2019-10-13,12.9258333333333,24
Belisario,2019-10-14,14.04875,24
Belisario,2019-10-15,13.9516666666667,24
Belisario,2019-10-16,13.6516666666667,24
Belisario,2019-10-17,13.3970833333333,24
Belisario,2019-10-18,13.6845833333333,24
Belisario,2019-10-19,13.2229166666667,24
Belisario,2019-10-20,13.2283333333333,24
Belisario,2019-10-21,13.2425,24
Belisario,2019-10-22,12.9304166666667,24
Belisario,2019-10-23,12.5925,24
Belisario,2019-10-24,12.3629166666667,24
Belisario,2019-10-25,13.7420833333333,24
Belisario,2019-10-26,13.6745833333333,24
Belisario,2019-10-27,14.7958333333333,24
Belisario,2019-10-30,13.8741666666667,24
Belisario,2019-10-31,14.34875,24
Belisario,2019-11-01,13.6520833333333,24
Belisario,2019-11-02,14.0739130434783,23
Belisario,2019-11-06,15.044,20
Belisario,2019-11-07,15.0116666666667,24
Belisario,2019-11-08,15.8166666666667,24
Belisario,2019-11-09,13.92875,24
Belisario,2019-11-10,14.1379166666667,24
Belisario,2019-11-11,12.4733333333333,24
Belisario,2019-11-12,13.2591666666667,24
Belisario,2019-11-13,12.5670833333333,24
Belisario,2019-11-14,13.3929166666667,24
Belisario,2019-11-15,12.2925,24
Belisario,2019-11-16,12.8716666666667,24
Belisario,2019-11-17,14.2470833333333,24
Belisario,2019-11-18,13.7816666666667,24
Belisario,2019-11-19,12.5458333333333,24
Belisario,2019-11-20,13.8879166666667,24
Belisario,2019-11-21,12.9575,24
Belisario,2019-11-22,13.4695833333333,24
Belisario,2019-11-23,13.4979166666667,24
Belisario,2019-11-24,14.39,24
Belisario,2019-11-25,15.11,24
Belisario,2019-11-26,15.7091666666667,24
Belisario,2019-11-27,15.72875,24
Belisario,2019-11-28,14.19375,24
Belisario,2019-11-29,13.9358333333333,24
Belisario,2019-11-30,14.2225,24
Belisario,2019-12-01,13.7254166666667,24
Belisario,2019-12-02,14.414583333333301,24
Belisario,2019-12-03,14.4554166666667,24
Belisario,2019-12-04,14.31875,24
Belisario,2019-12-05,13.89625,24
Belisario,2019-12-06,12.8383333333333,24
Belisario,2019-12-07,12.3304166666667,24
Belisario,2019-12-08,13.4954166666667,24
Belisario,2019-12-09,14.0125,24
Belisario,2019-12-10,13.83,24
Belisario,2019-12-11,13.5641666666667,24
Belisario,2019-12-12,12.8508333333333,24
Belisario,2019-12-13,13.4320833333333,24
Belisario,2019-12-14,13.4858333333333,24
Belisario,2019-12-15,14.4295833333333,24
Belisario,2019-12-16,14.9879166666667,24
Belisario,2019-12-17,14.8295833333333,24
Belisario,2019-12-18,12.7083333333333,18
Belisario,2019-12-19,14.164583333333301,24
Belisario,2019-12-20,14.15625,24
Belisario,2019-12-21,14.7891666666667,24
Belisario,2019-12-22,15.3645833333333,24
Belisario,2019-12-23,14.7882608695652,23
Belisario,2019-12-24,15.7191666666667,24
Belisario,2019-12-25,15.9466666666667,24
Belisario,2019-12-26,16.5895833333333,24
Belisario,2019-12-27,15.21875,24
Belisario,2019-12-28,15.5033333333333,24
Belisario,2019-12-29,15.7145833333333,24
Belisario,2019-12-30,13.7829166666667,24
Belisario,2019-12-31,12.5679166666667,24
Belisario,2020-01-01,12.35,24
Belisario,2020-01-02,13.0704166666667,24
Belisario,2020-01-03,13.9375,24
Belisario,2020-01-04,14.4808333333333,24
Belisario,2020-01-05,14.09125,24
Belisario,2020-01-06,13.58,24
Belisario,2020-01-07,14.6529166666667,24
Belisario,2020-01-08,14.5008333333333,24
Belisario,2020-01-09,15.5454166666667,24
Belisario,2020-01-10,16.0120833333333,24
Belisario,2020-01-11,16.0670833333333,24
Belisario,2020-01-12,16.5758333333333,24
Belisario,2020-01-13,15.735,24
Belisario,2020-01-14,15.695833333333301,24
Belisario,2020-01-15,16.3520833333333,24
Belisario,2020-01-16,16.7579166666667,24
Belisario,2020-01-17,17.51375,24
Belisario,2020-01-18,17.1129166666667,24
Belisario,2020-01-19,16.895,24
Belisario,2020-01-20,15.0719047619048,21
Belisario,2020-01-21,12.897,20
Belisario,2020-01-22,12.7754166666667,24
Belisario,2020-01-23,14.4620833333333,24
Belisario,2020-01-24,14.1108333333333,24
Belisario,2020-01-25,14.25375,24
Belisario,2020-01-26,13.4995833333333,24
Belisario,2020-01-27,12.9133333333333,24
Belisario,2020-01-28,13.5125,24
Belisario,2020-01-29,12.8595833333333,24
Belisario,2020-01-30,14.6741666666667,24
Belisario,2020-01-31,14.76875,24
Belisario,2020-02-01,13.3204166666667,24
Belisario,2020-02-02,15.1058333333333,24
Belisario,2020-02-03,15.7691666666667,24
Belisario,2020-02-04,15.0370833333333,24
Belisario,2020-02-05,14.8325,24
Belisario,2020-02-06,14.96875,24
Belisario,2020-02-07,15.0233333333333,24
Belisario,2020-02-08,14.3666666666667,24
Belisario,2020-02-09,15.0666666666667,24
Belisario,2020-02-11,15.9294736842105,19
Belisario,2020-02-12,15.3391666666667,24
Belisario,2020-02-13,15.6141666666667,24
Belisario,2020-02-14,16.2208333333333,24
Belisario,2020-02-15,15.9333333333333,24
Belisario,2020-02-16,15.965,24
Belisario,2020-02-17,16.865,24
Belisario,2020-02-18,16.6666666666667,24
Belisario,2020-02-19,15.9108333333333,24
Belisario,2020-02-20,15.3325,24
Belisario,2020-02-21,13.4229166666667,24
Belisario,2020-02-22,13.5170833333333,24
Belisario,2020-02-23,14.285,24
Belisario,2020-02-24,13.215,24
Belisario,2020-02-25,14.0308333333333,24
Belisario,2020-02-26,12.6733333333333,24
Belisario,2020-02-27,13.1620833333333,24
Belisario,2020-02-28,14.0445833333333,24
Belisario,2020-02-29,14.60875,24
Belisario,2020-03-01,15.7883333333333,24
Belisario,2020-03-02,15.39875,24
Belisario,2020-03-03,15.86125,24
Belisario,2020-03-04,16.2852173913043,23
Belisario,2020-03-05,16.2845833333333,24
Belisario,2020-03-06,13.7891666666667,24
Belisario,2020-03-07,13.9195833333333,24
Belisario,2020-03-08,15.0616666666667,24
Belisario,2020-03-09,15.6808333333333,24
Belisario,2020-03-10,14.27375,24
Belisario,2020-03-11,14.345,24
Belisario,2020-03-13,15.1144444444444,18
Belisario,2020-03-14,13.4341666666667,24
Belisario,2020-03-15,14.4629166666667,24
Belisario,2020-03-16,13.9941666666667,24
Belisario,2020-03-17,13.6875,24
Belisario,2020-03-18,14.7683333333333,24
Belisario,2020-03-19,14.8479166666667,24
Belisario,2020-03-20,12.8616666666667,24
Belisario,2020-03-21,13.2945833333333,24
Belisario,2020-03-22,14.3716666666667,24
Belisario,2020-03-23,14.6641666666667,24
Belisario,2020-03-24,15.3316666666667,24
Belisario,2020-03-25,14.6366666666667,24
Belisario,2020-03-26,15.40625,24
Belisario,2020-03-27,14.5520833333333,24
Belisario,2020-03-28,14.4875,24
Belisario,2020-03-29,14.3941666666667,24
Belisario,2020-03-30,13.9404166666667,24
Belisario,2020-03-31,13.51625,24
Belisario,2020-04-01,13.6408333333333,24
Belisario,2020-04-02,13.6054166666667,24
Belisario,2020-04-03,15.0725,24
Belisario,2020-04-04,15.8870833333333,24
Belisario,2020-04-05,15.789583333333301,24
Belisario,2020-04-06,16.31375,24
Belisario,2020-04-07,15.3845833333333,24
Belisario,2020-04-08,15.8366666666667,24
Belisario,2020-04-09,15.5508333333333,24
Belisario,2020-04-10,15.2920833333333,24
Belisario,2020-04-11,13.2213636363636,22
Belisario,2020-04-12,14.1816666666667,24
Belisario,2020-04-13,13.3758333333333,24
Belisario,2020-04-14,13.8395833333333,24
Belisario,2020-04-15,12.1629166666667,24
Belisario,2020-04-16,13.0895833333333,24
Belisario,2020-04-17,13.6258333333333,24
Belisario,2020-04-18,12.775,24
Belisario,2020-04-19,13.5991666666667,24
Belisario,2020-04-20,14.48625,24
Belisario,2020-04-21,14.0258333333333,24
Belisario,2020-04-22,14.2104166666667,24
Belisario,2020-04-23,13.6166666666667,24
Belisario,2020-04-24,14.0004166666667,24
Belisario,2020-04-25,13.94125,24
Belisario,2020-04-26,14.2791666666667,24
Belisario,2020-04-27,14.6275,24
Belisario,2020-04-28,14.9695833333333,24
Belisario,2020-04-29,14.98375,24
Belisario,2020-04-30,14.78125,24
Belisario,2020-05-01,14.6075,24
Belisario,2020-05-02,14.7754166666667,24
Belisario,2020-05-03,14.2420833333333,24
Belisario,2020-05-04,14.1383333333333,24
Belisario,2020-05-05,14.9229166666667,24
Belisario,2020-05-06,15.0245833333333,24
Belisario,2020-05-07,15.7279166666667,24
Belisario,2020-05-08,16.2975,24
Belisario,2020-05-09,15.80125,24
Belisario,2020-05-10,15.73125,24
Belisario,2020-05-11,14.070833333333301,24
Belisario,2020-05-14,14.2725,24
Belisario,2020-05-15,15.8479166666667,24
Belisario,2020-05-16,15.38375,24
Belisario,2020-05-17,15.7470833333333,24
Belisario,2020-05-18,14.5983333333333,24
Belisario,2020-05-19,15.37,24
Belisario,2020-05-20,15.9404166666667,24
Belisario,2020-05-21,15.5595238095238,21
Belisario,2020-05-22,14.87625,24
Belisario,2020-05-23,16.1141666666667,24
Belisario,2020-05-24,16.39125,24
Belisario,2020-05-25,16.6266666666667,24
Belisario,2020-05-26,16.0658333333333,24
Belisario,2020-05-27,14.9191666666667,24
Belisario,2020-05-28,13.9979166666667,24
Belisario,2020-05-29,13.22875,24
Belisario,2020-05-30,12.64625,24
Belisario,2020-05-31,14.1795833333333,24
Belisario,2020-06-01,13.4447619047619,21
Belisario,2020-06-02,13.0616666666667,24
Belisario,2020-06-03,13.00625,24
Belisario,2020-06-04,15.3108333333333,24
Belisario,2020-06-05,13.7291666666667,24
Belisario,2020-06-06,15.32625,24
Belisario,2020-06-07,15.3825,24
Belisario,2020-06-08,15.7875,24
Belisario,2020-06-09,14.8079166666667,24
Belisario,2020-06-10,13.72625,24
Belisario,2020-06-11,14.1875,24
Belisario,2020-06-12,13.9904166666667,24
Belisario,2020-06-13,14.7104166666667,24
Belisario,2020-06-14,13.9745833333333,24
Belisario,2020-06-15,15.2045833333333,24
Belisario,2020-06-16,14.5170833333333,24
Belisario,2020-06-17,14.8358333333333,24
Belisario,2020-06-18,14.53,24
Belisario,2020-06-19,14.2779166666667,24
Belisario,2020-06-20,13.9570833333333,24
Belisario,2020-06-21,14.815,24
Belisario,2020-06-22,14.5091666666667,24
Belisario,2020-06-23,14.5175,24
Belisario,2020-06-24,14.6045833333333,24
Belisario,2020-06-25,14.4433333333333,24
Belisario,2020-06-26,13.7920833333333,24
Belisario,2020-06-27,13.6208333333333,24
Belisario,2020-06-28,13.5983333333333,24
Belisario,2020-06-29,14.2729166666667,24
Belisario,2020-06-30,14.6291666666667,24
Belisario,2020-07-01,13.8886956521739,23
Belisario,2020-07-02,12.9666666666667,24
Belisario,2020-07-03,13.1233333333333,24
Belisario,2020-07-04,12.5845833333333,24
Belisario,2020-07-05,13.325,24
Belisario,2020-07-06,13.9154166666667,24
Belisario,2020-07-07,12.4404166666667,24
Belisario,2020-07-08,12.6679166666667,24
Belisario,2020-07-09,14.3916666666667,24
Belisario,2020-07-10,13.185,24
Belisario,2020-07-11,12.92125,24
Belisario,2020-07-12,14.0525,24
Belisario,2020-07-13,13.0633333333333,24
Belisario,2020-07-14,14.3433333333333,24
Belisario,2020-07-15,14.1520833333333,24
Belisario,2020-07-16,14.7195833333333,24
Belisario,2020-07-17,14.7529166666667,24
Belisario,2020-07-18,13.8541666666667,24
Belisario,2020-07-19,14.8104166666667,24
Belisario,2020-07-20,14.6979166666667,24
Belisario,2020-07-21,13.73875,24
Belisario,2020-07-22,12.565,24
Belisario,2020-07-23,13.633333333333301,24
Belisario,2020-07-24,13.5245833333333,24
Belisario,2020-07-25,14.27875,24
Belisario,2020-07-26,14.6825,24
Belisario,2020-07-27,13.49375,24
Belisario,2020-07-28,14.5358333333333,24
Belisario,2020-07-29,14.5658333333333,24
Belisario,2020-07-30,15,24
Belisario,2020-07-31,15.6204166666667,24
Belisario,2020-08-01,15.3679166666667,24
Belisario,2020-08-02,15.3166666666667,24
Belisario,2020-08-03,15.3266666666667,24
Belisario,2020-08-04,14.6675,24
Belisario,2020-08-05,14.9745833333333,24
Belisario,2020-08-06,14.85375,24
Belisario,2020-08-07,15.7208333333333,24
Belisario,2020-08-08,15.8254166666667,24
Belisario,2020-08-09,15.3966666666667,24
Belisario,2020-08-10,15.8704166666667,24
Belisario,2020-08-11,15.9166666666667,24
Belisario,2020-08-12,15.6225,24
Belisario,2020-08-13,15.415,24
Belisario,2020-08-14,14.7483333333333,24
Belisario,2020-08-15,14.2229166666667,24
Belisario,2020-08-16,14.3066666666667,24
Belisario,2020-08-17,14.5329166666667,24
Belisario,2020-08-18,13.5445833333333,24
Belisario,2020-08-19,13.6829166666667,24
Belisario,2020-08-20,14.19625,24
Belisario,2020-08-21,12.3125,24
Belisario,2020-08-22,14.1383333333333,24
Belisario,2020-08-23,13.8466666666667,24
Belisario,2020-08-24,14.1233333333333,24
Belisario,2020-08-25,14.1658333333333,24
Belisario,2020-08-26,14.48625,24
Belisario,2020-08-27,14.8345833333333,24
Belisario,2020-08-28,13.2429166666667,24
Belisario,2020-08-29,12.2104166666667,24
Belisario,2020-08-30,13.0458333333333,24
Belisario,2020-08-31,14.4895833333333,24
Belisario,2020-09-01,13.6783333333333,24
Belisario,2020-09-02,14.2320833333333,24
Belisario,2020-09-03,14.5779166666667,24
Belisario,2020-09-04,15.53625,24
Belisario,2020-09-05,14.7670833333333,24
Belisario,2020-09-06,13.7954166666667,24
Belisario,2020-09-07,14.245,24
Belisario,2020-09-08,12.8883333333333,24
Belisario,2020-09-09,14.6041666666667,24
Belisario,2020-09-10,14.7608333333333,24
Belisario,2020-09-11,15.5216666666667,24
Belisario,2020-09-12,15.1383333333333,24
Belisario,2020-09-13,15.20625,24
Belisario,2020-09-14,14.9154166666667,24
Belisario,2020-09-15,13.46125,24
Belisario,2020-09-16,12.8420833333333,24
Belisario,2020-09-17,13.0554166666667,24
Belisario,2020-09-18,13.4433333333333,24
Belisario,2020-09-19,13.22625,24
Belisario,2020-09-20,15.45125,24
Belisario,2020-09-21,15.585,24
Belisario,2020-09-22,15.5191666666667,24
Belisario,2020-09-23,14.2925,24
Belisario,2020-09-24,14.44,24
Belisario,2020-09-25,13.9316666666667,24
Belisario,2020-09-26,13.675652173913,23
Belisario,2020-09-27,14.25125,24
Belisario,2020-09-28,13.9291666666667,24
Belisario,2020-09-29,12.8035,20
Belisario,2020-09-30,14.5408333333333,24
Belisario,2020-10-01,13.5579166666667,24
Belisario,2020-10-02,13.9483333333333,24
Belisario,2020-10-03,13.1491666666667,24
Belisario,2020-10-04,13.9066666666667,24
Belisario,2020-10-05,14.6708333333333,24
Belisario,2020-10-06,15.5404166666667,24
Belisario,2020-10-07,14.4175,24
Belisario,2020-10-08,14.4754166666667,24
Belisario,2020-10-09,15.1508333333333,24
Belisario,2020-10-10,15.1466666666667,24
Belisario,2020-10-11,15.61875,24
Belisario,2020-10-12,15.3825,24
Belisario,2020-10-13,14.4341666666667,24
Belisario,2020-10-14,15.0020833333333,24
Belisario,2020-10-15,15.61125,24
Belisario,2020-10-16,16.1766666666667,24
Belisario,2020-10-17,15.7808333333333,24
Belisario,2020-10-18,13.9591666666667,24
Belisario,2020-10-19,12.8083333333333,24
Belisario,2020-10-20,14.0895833333333,24
Belisario,2020-10-21,15.1916666666667,24
Belisario,2020-10-22,15.4141666666667,24
Belisario,2020-10-23,14.6425,24
Belisario,2020-10-24,13.385,24
Belisario,2020-10-25,14.285,24
Belisario,2020-10-26,15.1554166666667,24
Belisario,2020-10-27,13.525,24
Belisario,2020-10-28,13.4175,24
Belisario,2020-10-29,14.5966666666667,24
Belisario,2020-10-30,13.575,24
Belisario,2020-10-31,14.4395833333333,24
Belisario,2020-11-01,13.5941666666667,24
Belisario,2020-11-02,13.7820833333333,24
Belisario,2020-11-03,13.7875,24
Belisario,2020-11-04,15.2008333333333,24
Belisario,2020-11-05,15.0816666666667,24
Belisario,2020-11-06,15.2620833333333,24
Belisario,2020-11-07,15.2854166666667,24
Belisario,2020-11-08,14.8045833333333,24
Belisario,2020-11-09,14.1775,24
Belisario,2020-11-10,14.0958333333333,24
Belisario,2020-11-11,14.40625,24
Belisario,2020-11-12,14.0770833333333,24
Belisario,2020-11-13,14.2491666666667,24
Belisario,2020-11-14,13.00875,24
Belisario,2020-11-15,13.5525,24
Belisario,2020-11-16,13.5291666666667,24
Belisario,2020-11-17,13.2741666666667,24
Belisario,2020-11-18,12.4495833333333,24
Belisario,2020-11-19,13.0479166666667,24
Belisario,2020-11-20,11.8770833333333,24
Belisario,2020-11-21,12.8091666666667,24
Belisario,2020-11-22,14.1208333333333,24
Belisario,2020-11-23,14.2283333333333,24
Belisario,2020-11-24,14.5616666666667,24
Belisario,2020-11-25,14.4354166666667,24
Belisario,2020-11-26,13.6208333333333,24
Belisario,2020-11-27,12.8579166666667,24
Belisario,2020-11-28,13.3308333333333,24
Belisario,2020-11-29,14.79625,24
Belisario,2020-11-30,15.1170833333333,24
Belisario,2020-12-01,14.3083333333333,24
Belisario,2020-12-02,12.3970833333333,24
Belisario,2020-12-03,13.3875,24
Belisario,2020-12-04,13.88875,24
Belisario,2020-12-05,14.2945833333333,24
Belisario,2020-12-06,14.0458333333333,24
Belisario,2020-12-07,14.7095833333333,24
Belisario,2020-12-08,13.7704166666667,24
Belisario,2020-12-09,13.8654166666667,24
Belisario,2020-12-10,13.3991666666667,24
Belisario,2020-12-11,13.6858333333333,24
Belisario,2020-12-12,13.5275,24
Belisario,2020-12-13,13.9654166666667,24
Belisario,2020-12-14,14.4716666666667,24
Belisario,2020-12-15,13.5833333333333,24
Belisario,2020-12-16,14.76,23
Belisario,2020-12-17,13.5120833333333,24
Belisario,2020-12-18,13.9816666666667,24
Belisario,2020-12-19,14.12,24
Belisario,2020-12-20,14.0966666666667,24
Belisario,2020-12-21,14.3254166666667,24
Belisario,2020-12-22,14.13,24
Belisario,2020-12-23,14.5616666666667,24
Belisario,2020-12-24,13.6491666666667,24
Belisario,2020-12-25,12.4229166666667,24
Belisario,2020-12-26,10.68,24
Belisario,2020-12-27,12.7491666666667,24
Belisario,2020-12-28,12.2870833333333,24
Belisario,2020-12-29,12.789583333333301,24
Belisario,2020-12-30,12.3495833333333,24
Belisario,2020-12-31,12.9904166666667,24
Belisario,2021-01-01,14.055,24
Belisario,2021-01-02,13.2920833333333,24
Belisario,2021-01-03,12.58375,24
Belisario,2021-01-04,12.07125,24
Belisario,2021-01-05,12.16375,24
Belisario,2021-01-06,12.2641666666667,24
Belisario,2021-01-07,12.86125,24
Belisario,2021-01-08,12.5591666666667,24
Belisario,2021-01-09,12.9775,24
Belisario,2021-01-10,13.98,24
Belisario,2021-01-11,13.76375,24
Belisario,2021-01-12,13.9941666666667,24
Belisario,2021-01-13,14.5116666666667,24
Belisario,2021-01-14,14.505,24
Belisario,2021-01-15,14.3029166666667,24
Belisario,2021-01-16,13.425,24
Belisario,2021-01-17,13.9725,24
Belisario,2021-01-18,14.3358333333333,24
Belisario,2021-01-19,14.9654166666667,24
Belisario,2021-01-20,14.2770833333333,24
Belisario,2021-01-21,13.6920833333333,24
Belisario,2021-01-22,12.3845833333333,24
Belisario,2021-01-23,14.2004166666667,24
Belisario,2021-01-24,14.3120833333333,24
Belisario,2021-01-25,13.74,24
Belisario,2021-01-26,13.94,24
Belisario,2021-01-27,15.0554166666667,24
Belisario,2021-01-28,14.8420833333333,24
Belisario,2021-01-29,14.98,24
Belisario,2021-01-30,14.2120833333333,24
Belisario,2021-01-31,15.5275,24
Belisario,2021-02-01,14.5654166666667,24
Belisario,2021-02-02,14.6058333333333,24
Belisario,2021-02-03,15.5808333333333,24
Belisario,2021-02-04,15.1525,24
Belisario,2021-02-05,14.2341666666667,24
Belisario,2021-02-06,15.4041666666667,24
Belisario,2021-02-07,16.1595833333333,24
Belisario,2021-02-08,14.76625,24
Belisario,2021-02-09,14.0491666666667,24
Belisario,2021-02-10,13.8425,24
Belisario,2021-02-11,13.385,24
Belisario,2021-02-12,13.7233333333333,24
Belisario,2021-02-13,14.8370833333333,24
Belisario,2021-02-14,14.43125,24
Belisario,2021-02-15,13.8808333333333,24
Belisario,2021-02-16,14.0770833333333,24
Belisario,2021-02-17,13.6454166666667,24
Belisario,2021-02-18,12.41875,24
Belisario,2021-02-19,11.81375,24
Belisario,2021-02-20,13.0079166666667,24
Belisario,2021-02-22,12.4109090909091,22
Belisario,2021-02-23,14.39625,24
Belisario,2021-02-24,15.24,24
Belisario,2021-02-25,14.59375,24
Belisario,2021-02-26,14.5770833333333,24
Belisario,2021-02-27,13.9808333333333,24
Belisario,2021-02-28,13.7129166666667,24
Belisario,2021-03-01,12.2945833333333,24
Belisario,2021-03-02,11.5158333333333,24
Belisario,2021-03-03,12.12875,24
Belisario,2021-03-04,12.7295833333333,24
Belisario,2021-03-05,12.3625,24
Belisario,2021-03-06,14.4554166666667,24
Belisario,2021-03-07,14.3608333333333,24
Belisario,2021-03-08,13.18875,24
Belisario,2021-03-09,11.9441666666667,24
Belisario,2021-03-10,11.7379166666667,24
Belisario,2021-03-11,11.6233333333333,24
Belisario,2021-03-12,11.615,24
Belisario,2021-03-13,12.1933333333333,24
Belisario,2021-03-14,12.8283333333333,24
Belisario,2021-03-15,11.8745833333333,24
Belisario,2021-03-16,12.508333333333301,24
Belisario,2021-03-17,12.5583333333333,24
Belisario,2021-03-18,11.7829166666667,24
Belisario,2021-03-19,12.8104166666667,24
Belisario,2021-03-20,12.79125,24
Belisario,2021-03-21,13.905,24
Belisario,2021-03-22,12.0354166666667,24
Belisario,2021-03-23,12.97,24
Belisario,2021-03-24,12.85375,24
Belisario,2021-03-25,13.4704166666667,24
Belisario,2021-03-26,13.8091666666667,24
Belisario,2021-03-27,13.7975,24
Belisario,2021-03-28,14.4433333333333,24
Belisario,2021-03-29,14.67875,24
Belisario,2021-03-30,15.1541666666667,24
Belisario,2021-03-31,15.3808333333333,24
Belisario,2021-04-01,15.1808333333333,24
Belisario,2021-04-02,15.1025,24
Belisario,2021-04-03,13.9216666666667,24
Belisario,2021-04-04,14.3429166666667,24
Belisario,2021-04-05,14.375,24
Belisario,2021-04-06,14.8616666666667,24
Belisario,2021-04-07,14.5458333333333,24
Belisario,2021-04-08,14.8558333333333,24
Belisario,2021-04-09,13.31125,24
Belisario,2021-04-10,13.5391666666667,24
Belisario,2021-04-11,15.1470833333333,24
Belisario,2021-04-12,14.4445833333333,24
Belisario,2021-04-13,15.8341666666667,24
Belisario,2021-04-14,15.4516666666667,24
Belisario,2021-04-15,14.2404166666667,24
Belisario,2021-04-16,14.415,24
Belisario,2021-04-17,12.5520833333333,24
Belisario,2021-04-18,13.5766666666667,24
Belisario,2021-04-19,11.3904166666667,24
Belisario,2021-04-20,13.8845833333333,24
Belisario,2021-04-21,12.6354166666667,24
Belisario,2021-04-22,14.5404166666667,24
Belisario,2021-04-24,14.886,20
Belisario,2021-04-25,15.3154166666667,24
Belisario,2021-04-26,13.4166666666667,24
Belisario,2021-04-27,12.8091666666667,24
Belisario,2021-04-28,12.0125,24
Belisario,2021-04-29,12.5508333333333,24
Belisario,2021-04-30,11.9229166666667,24
Belisario,2021-05-01,12.4295833333333,24
Belisario,2021-05-02,11.8108333333333,24
Belisario,2021-05-03,11.4579166666667,24
Belisario,2021-05-04,13.88,24
Belisario,2021-05-05,13.74375,24
Belisario,2021-05-06,13.28375,24
Belisario,2021-05-07,14.30125,24
Belisario,2021-05-08,13.80375,24
Belisario,2021-05-09,15.2416666666667,24
Belisario,2021-05-10,15.8645833333333,24
Belisario,2021-05-11,15.4954166666667,24
Belisario,2021-05-12,14.070833333333301,24
Belisario,2021-05-13,15.7054166666667,24
Belisario,2021-05-14,15.15375,24
Belisario,2021-05-15,14.2966666666667,24
Belisario,2021-05-16,13.8016666666667,24
Belisario,2021-05-17,12.8420833333333,24
Belisario,2021-05-18,13.6833333333333,24
Belisario,2021-05-19,14.8545833333333,24
Belisario,2021-05-20,14.8670833333333,24
Belisario,2021-05-21,15.7541666666667,24
Belisario,2021-05-22,15.0554166666667,24
Belisario,2021-05-23,14.7145833333333,24
Belisario,2021-05-24,14.5366666666667,24
Belisario,2021-05-25,14.175,24
Belisario,2021-05-26,14.7970833333333,24
Belisario,2021-05-27,14.70125,24
Belisario,2021-05-28,14.0908333333333,24
Belisario,2021-05-29,13.9479166666667,24
Belisario,2021-05-30,13.0366666666667,24
Belisario,2021-05-31,13.1545833333333,24
Belisario,2021-06-01,13.9933333333333,24
Belisario,2021-06-02,15.025,24
Belisario,2021-06-03,14.9566666666667,24
Belisario,2021-06-04,13.8616666666667,24
Belisario,2021-06-05,14.6858333333333,24
Belisario,2021-06-06,13.7966666666667,24
Belisario,2021-06-07,12.4141666666667,24
Belisario,2021-06-08,12.2670833333333,24
Belisario,2021-06-09,13.3654166666667,24
Belisario,2021-06-10,14.71125,24
Belisario,2021-06-11,12.93875,24
Belisario,2021-06-12,14.4020833333333,24
